Image_File,symptom_classifier_final1_Prediction,symptom_classifier_final1_Confidence,symptom_classifier_final2_Prediction,symptom_classifier_final2_Confidence,symptom_classifier_final3_Prediction,symptom_classifier_final3_Confidence,Total_Consensus
5983618154_1.png,wrinkles,75.25,wrinkles,94.2,clear_face,49.8,False
5984926641_0.png,wrinkles,33.72,acne,34.02,acne,88.09,False
5985143839_2.png,clear_face,78.39,clear_face,81.11,clear_face,86.33,True
5986629397_0.png,wrinkles,76.59,clear_face,65.71,acne,53.33,False
5987818728_2.png,clear_face,37.74,clear_face,50.0,clear_face,70.87,True
5989436089_0.png,wrinkles,95.25,wrinkles,97.04,darkspots,42.01,False
5989943911_0.png,wrinkles,94.34,wrinkles,95.74,wrinkles,91.69,True
5990022580_0.png,wrinkles,84.33,clear_face,53.04,wrinkles,57.07,False
5990106110_0.png,wrinkles,98.4,wrinkles,97.54,wrinkles,88.08,True
5990305910_0.png,wrinkles,100.0,wrinkles,99.99,wrinkles,99.12,True
5991075788_1.png,wrinkles,99.86,wrinkles,99.1,wrinkles,99.94,True
5991132609_0.png,wrinkles,99.57,wrinkles,97.54,wrinkles,99.89,True
5991273518_0.png,wrinkles,99.78,wrinkles,96.79,wrinkles,98.63,True
5991273518_5.png,wrinkles,100.0,wrinkles,100.0,wrinkles,100.0,True
5991384500_0.png,wrinkles,77.85,clear_face,52.12,wrinkles,75.46,False
5992117729_0.png,wrinkles,99.56,wrinkles,90.07,wrinkles,93.18,True
5992158872_0.png,wrinkles,99.99,wrinkles,99.96,wrinkles,99.24,True
5992232985_0.png,wrinkles,99.98,wrinkles,99.67,wrinkles,99.71,True
5993568625_0.png,wrinkles,99.98,wrinkles,97.1,wrinkles,97.21,True
5993759051_1.png,wrinkles,99.83,wrinkles,97.18,wrinkles,99.72,True
5994186052_0.png,wrinkles,99.82,wrinkles,99.25,wrinkles,99.79,True
5996076380_3.png,wrinkles,90.64,wrinkles,98.68,wrinkles,99.58,True
5996164605_1.png,wrinkles,99.79,wrinkles,96.47,wrinkles,99.76,True
5996670421_1.png,wrinkles,47.22,wrinkles,45.83,darkspots,80.17,False
5996670421_2.png,wrinkles,79.91,wrinkles,62.1,wrinkles,74.47,True
5996728280_0.png,wrinkles,99.28,wrinkles,99.41,wrinkles,86.0,True
5996826622_0.png,wrinkles,66.96,clear_face,45.47,clear_face,77.55,False
5996831643_0.png,wrinkles,99.68,wrinkles,96.79,wrinkles,94.47,True
5997156553_0.png,wrinkles,99.99,wrinkles,99.99,wrinkles,99.85,True
5997215798_1.png,wrinkles,86.99,wrinkles,54.81,wrinkles,64.93,True
5997285887_0.png,wrinkles,99.66,wrinkles,97.4,wrinkles,99.36,True
5997294818_3.png,wrinkles,97.85,wrinkles,98.05,wrinkles,98.79,True
5997676485_0.png,wrinkles,98.51,wrinkles,66.48,wrinkles,66.67,True
5997711688_0.png,wrinkles,99.62,wrinkles,87.71,wrinkles,99.33,True
5997903139_0.png,wrinkles,79.41,wrinkles,63.15,wrinkles,82.79,True
5998010700_0.png,wrinkles,99.99,wrinkles,98.02,wrinkles,99.76,True
5998209186_0.png,wrinkles,90.03,wrinkles,82.87,wrinkles,66.19,True
5998512725_0.png,wrinkles,99.94,wrinkles,97.13,wrinkles,91.81,True
5998793995_0.png,clear_face,56.63,wrinkles,65.75,clear_face,36.69,False
5999001985_0.png,acne,61.6,wrinkles,40.52,wrinkles,52.88,False
5999379034_0.png,wrinkles,99.71,wrinkles,99.7,wrinkles,96.39,True
5999422634_0.png,wrinkles,98.58,wrinkles,95.93,wrinkles,98.8,True
5999758577_0.png,wrinkles,57.83,wrinkles,81.21,wrinkles,99.86,True
5999758577_1.png,wrinkles,97.64,wrinkles,89.47,wrinkles,99.3,True
6000321495_0.png,wrinkles,62.84,wrinkles,95.44,wrinkles,93.06,True
6000544766_0.png,wrinkles,98.86,wrinkles,99.33,wrinkles,98.96,True
6002357689_0.png,wrinkles,99.99,wrinkles,100.0,wrinkles,99.99,True
6003917164_0.png,wrinkles,99.95,wrinkles,99.71,wrinkles,99.27,True
6004128120_0.png,wrinkles,99.97,wrinkles,99.98,wrinkles,99.96,True
6004986314_0.png,wrinkles,91.36,puffy_eyes,61.76,wrinkles,74.63,False
6005036676_1.png,puffy_eyes,73.91,wrinkles,58.61,acne,66.84,False
6006578858_1.png,wrinkles,99.93,wrinkles,99.41,wrinkles,99.87,True
6006901198_0.png,wrinkles,91.76,wrinkles,70.91,wrinkles,64.07,True
6006949972_0.png,wrinkles,99.73,wrinkles,98.2,wrinkles,97.57,True
6009595088_0.png,wrinkles,98.0,wrinkles,97.53,wrinkles,99.93,True
6009595088_1.png,wrinkles,99.96,wrinkles,99.99,wrinkles,99.99,True
6009710064_0.png,wrinkles,100.0,wrinkles,97.49,wrinkles,99.98,True
6009935854_0.png,acne,53.79,acne,73.56,darkspots,51.59,False
6010055689_0.png,wrinkles,99.77,wrinkles,98.5,wrinkles,99.76,True
6010396322_0.png,wrinkles,83.98,clear_face,70.93,clear_face,70.88,False
6011349770_0.png,wrinkles,99.68,wrinkles,92.37,wrinkles,99.17,True
6011562391_0.png,wrinkles,94.67,wrinkles,47.16,wrinkles,90.76,True
6011671959_2.png,wrinkles,99.55,wrinkles,96.18,wrinkles,98.55,True
6011859340_0.png,wrinkles,99.57,wrinkles,96.58,wrinkles,99.85,True
6011947585_0.png,darkspots,72.86,darkspots,68.67,darkspots,57.48,True
6012189228_0.png,wrinkles,99.93,wrinkles,75.32,wrinkles,99.86,True
6012221470_0.png,wrinkles,99.87,wrinkles,95.5,wrinkles,99.84,True
6012244146_0.png,wrinkles,99.22,wrinkles,81.4,wrinkles,98.23,True
6012355978_0.png,clear_face,77.91,clear_face,97.0,clear_face,90.92,True
6012407528_0.png,wrinkles,72.38,clear_face,67.05,wrinkles,70.13,False
6012663612_0.png,clear_face,47.92,clear_face,80.26,clear_face,92.25,True
6013111985_0.png,wrinkles,43.16,wrinkles,59.22,wrinkles,62.68,True
6013919188_0.png,wrinkles,99.99,wrinkles,99.85,wrinkles,99.91,True
6014891920_3.png,wrinkles,99.96,wrinkles,99.87,wrinkles,66.9,True
6014934256_0.png,wrinkles,94.27,wrinkles,69.87,wrinkles,89.6,True
6015161470_0.png,wrinkles,100.0,wrinkles,99.83,wrinkles,99.89,True
6015354408_0.png,wrinkles,61.36,wrinkles,97.83,wrinkles,99.77,True
6015430798_0.png,wrinkles,99.73,wrinkles,92.81,wrinkles,99.96,True
6015783132_1.png,puffy_eyes,65.69,wrinkles,74.17,wrinkles,71.6,False
6015817786_1.png,wrinkles,99.85,wrinkles,98.0,wrinkles,99.57,True
6015895140_0.png,wrinkles,70.78,wrinkles,57.91,wrinkles,77.08,True
6015942692_0.png,wrinkles,99.81,wrinkles,99.82,wrinkles,96.7,True
6015942820_0.png,wrinkles,62.27,wrinkles,53.98,acne,67.83,False
6016037471_0.png,wrinkles,99.82,wrinkles,99.72,wrinkles,99.97,True
6016218598_0.png,wrinkles,77.14,wrinkles,60.56,wrinkles,96.22,True
6016307889_0.png,wrinkles,98.14,wrinkles,71.83,wrinkles,96.45,True
6016524217_0.png,clear_face,57.15,wrinkles,85.99,wrinkles,92.11,False
6016804732_0.png,wrinkles,99.94,wrinkles,99.79,wrinkles,89.41,True
6016930663_0.png,wrinkles,99.98,wrinkles,99.72,wrinkles,99.99,True
6017620216_1.png,wrinkles,99.76,wrinkles,98.06,wrinkles,99.63,True
6018069145_0.png,wrinkles,99.67,wrinkles,98.56,wrinkles,87.01,True
6018676203_0.png,wrinkles,99.22,wrinkles,90.82,wrinkles,98.29,True
6018683642_0.png,clear_face,64.32,clear_face,79.76,clear_face,88.96,True
6018789646_0.png,clear_face,37.55,clear_face,58.01,wrinkles,97.17,False
6019019074_1.png,wrinkles,99.94,wrinkles,99.92,wrinkles,99.32,True
6019019074_3.png,wrinkles,65.66,wrinkles,65.64,wrinkles,78.03,True
6019187854_2.png,wrinkles,86.81,wrinkles,97.78,wrinkles,96.68,True
6019671093_0.png,wrinkles,69.07,wrinkles,99.76,wrinkles,65.25,True
6019671093_1.png,wrinkles,93.91,wrinkles,77.78,wrinkles,82.5,True
6020043049_0.png,wrinkles,99.41,wrinkles,56.77,darkspots,63.1,False
6020235687_0.png,wrinkles,50.81,clear_face,78.98,wrinkles,59.68,False
6020363191_0.png,wrinkles,99.98,wrinkles,99.89,wrinkles,99.97,True
6020453741_0.png,clear_face,64.12,clear_face,70.85,clear_face,58.52,True
6020454863_0.png,wrinkles,99.94,wrinkles,97.2,wrinkles,99.83,True
6020713012_0.png,wrinkles,99.95,wrinkles,99.74,wrinkles,99.92,True
6020713012_1.png,wrinkles,99.99,wrinkles,99.97,wrinkles,99.97,True
6020713012_3.png,wrinkles,99.93,wrinkles,99.33,wrinkles,99.94,True
6020779756_0.png,wrinkles,99.92,wrinkles,99.38,wrinkles,89.76,True
6020882027_0.png,wrinkles,99.83,wrinkles,98.39,wrinkles,97.5,True
6021247381_0.png,wrinkles,98.54,wrinkles,98.19,wrinkles,97.36,True
6021360357_0.png,wrinkles,99.9,wrinkles,99.31,wrinkles,95.86,True
6022822176_0.png,wrinkles,99.77,wrinkles,98.63,wrinkles,92.44,True
6023323646_0.png,wrinkles,82.41,wrinkles,98.28,wrinkles,98.48,True
6023429401_0.png,clear_face,63.67,clear_face,51.56,clear_face,67.97,True
6023536038_0.png,wrinkles,99.93,wrinkles,95.13,wrinkles,99.01,True
6023597779_3.png,clear_face,40.5,clear_face,60.34,wrinkles,73.93,False
6023758868_4.png,wrinkles,99.97,wrinkles,95.74,wrinkles,99.84,True
6023791755_0.png,wrinkles,99.99,wrinkles,99.66,wrinkles,99.16,True
6023940903_1.png,wrinkles,93.21,puffy_eyes,59.11,wrinkles,89.98,False
6024139722_0.png,wrinkles,94.47,wrinkles,95.54,wrinkles,62.53,True
6024152132_0.png,wrinkles,97.06,wrinkles,68.47,wrinkles,47.7,True
6024591886_0.png,wrinkles,88.26,puffy_eyes,66.5,wrinkles,99.19,False
6024635974_0.png,wrinkles,53.52,clear_face,67.77,clear_face,86.76,False
6024848877_0.png,wrinkles,99.96,wrinkles,98.84,wrinkles,99.38,True
6025327732_0.png,wrinkles,99.92,wrinkles,99.27,wrinkles,97.56,True
6025753464_0.png,acne,65.15,wrinkles,34.8,acne,84.56,False
6026540808_0.png,wrinkles,99.25,wrinkles,95.53,wrinkles,88.49,True
6026751108_0.png,clear_face,52.69,wrinkles,48.93,clear_face,51.1,False
6026824837_0.png,wrinkles,99.98,wrinkles,99.98,wrinkles,99.91,True
6027177493_0.png,wrinkles,97.21,wrinkles,98.63,wrinkles,82.32,True
6027311787_0.png,puffy_eyes,49.7,clear_face,53.22,acne,59.71,False
6027357583_0.png,wrinkles,99.69,wrinkles,95.01,wrinkles,99.93,True
6027376738_0.png,darkspots,63.45,darkspots,98.53,darkspots,87.75,True
6027376738_1.png,wrinkles,97.3,wrinkles,88.51,wrinkles,94.85,True
6027576949_0.png,wrinkles,75.6,wrinkles,74.45,wrinkles,89.77,True
6027592169_0.png,puffy_eyes,53.16,wrinkles,81.82,wrinkles,87.21,False
6027801784_0.png,wrinkles,98.2,wrinkles,99.83,wrinkles,97.76,True
6027801784_1.png,wrinkles,56.5,puffy_eyes,45.92,wrinkles,75.34,False
6027813241_0.png,wrinkles,99.97,wrinkles,99.56,wrinkles,98.08,True
6027813241_1.png,wrinkles,99.94,wrinkles,99.8,wrinkles,99.76,True
6028031334_0.png,wrinkles,99.89,wrinkles,97.08,wrinkles,99.55,True
6028463473_0.png,wrinkles,99.9,wrinkles,95.05,wrinkles,95.01,True
6028474565_0.png,wrinkles,86.79,wrinkles,66.82,darkspots,39.14,False
6028609556_1.png,wrinkles,93.92,darkspots,62.31,darkspots,73.03,False
6028609556_4.png,wrinkles,99.94,wrinkles,99.42,wrinkles,97.39,True
6028628330_0.png,wrinkles,77.76,clear_face,43.54,wrinkles,80.31,False
6028905331_6.png,wrinkles,99.15,wrinkles,99.95,wrinkles,99.83,True
6029130282_0.png,wrinkles,99.99,wrinkles,99.89,wrinkles,99.99,True
602932294_0.png,wrinkles,95.71,wrinkles,93.91,wrinkles,94.29,True
6030026631_0.png,puffy_eyes,91.88,wrinkles,85.0,wrinkles,43.45,False
6030337125_0.png,wrinkles,99.06,wrinkles,98.56,wrinkles,56.1,True
6031549413_0.png,wrinkles,99.93,wrinkles,99.86,wrinkles,99.26,True
6032211356_0.png,wrinkles,59.24,wrinkles,64.45,clear_face,48.01,False
6033000427_1.png,wrinkles,99.9,wrinkles,95.18,wrinkles,93.45,True
6033130681_0.png,wrinkles,99.81,wrinkles,99.63,wrinkles,80.51,True
6033366636_0.png,wrinkles,99.87,wrinkles,99.9,wrinkles,99.48,True
6033586583_0.png,wrinkles,98.18,wrinkles,98.38,wrinkles,98.78,True
6033586583_1.png,wrinkles,99.87,wrinkles,99.84,wrinkles,99.91,True
6033630020_1.png,wrinkles,98.23,wrinkles,99.59,wrinkles,98.49,True
6034164346_0.png,wrinkles,95.63,wrinkles,96.66,wrinkles,54.12,True
6035138034_1.png,wrinkles,98.91,wrinkles,99.9,wrinkles,98.19,True
603529290_0.png,puffy_eyes,81.94,wrinkles,39.18,wrinkles,34.34,False
6035511197_0.png,wrinkles,100.0,wrinkles,99.6,wrinkles,99.62,True
603551195_1.png,wrinkles,76.14,wrinkles,90.96,wrinkles,68.61,True
6036175887_1.png,wrinkles,50.67,wrinkles,48.1,clear_face,79.98,False
6036457557_0.png,puffy_eyes,66.95,wrinkles,92.38,wrinkles,94.96,False
6036622877_1.png,wrinkles,99.08,wrinkles,74.84,wrinkles,87.76,True
6037014505_0.png,wrinkles,96.61,wrinkles,91.8,wrinkles,85.48,True
6037031630_0.png,wrinkles,64.56,wrinkles,95.31,wrinkles,69.81,True
6037142405_0.png,darkspots,51.3,wrinkles,93.48,darkspots,73.6,False
6037142405_1.png,darkspots,51.23,wrinkles,84.62,darkspots,76.29,False
6037192774_0.png,wrinkles,97.44,wrinkles,60.86,wrinkles,92.99,True
603723647_0.png,wrinkles,98.29,wrinkles,96.27,wrinkles,93.63,True
6037385706_0.png,wrinkles,98.73,wrinkles,53.97,wrinkles,99.31,True
6037904147_1.png,wrinkles,99.82,wrinkles,88.82,wrinkles,99.73,True
6038359174_0.png,wrinkles,99.66,wrinkles,49.35,wrinkles,98.42,True
6038988002_0.png,wrinkles,98.99,wrinkles,99.95,wrinkles,99.86,True
6039288414_0.png,wrinkles,99.9,wrinkles,99.24,wrinkles,99.75,True
6039293874_0.png,wrinkles,99.99,wrinkles,100.0,wrinkles,99.93,True
6039477081_0.png,wrinkles,99.93,wrinkles,97.36,wrinkles,99.66,True
6039558151_0.png,wrinkles,83.98,acne,50.63,acne,73.57,False
6039978095_1.png,wrinkles,97.27,wrinkles,99.45,wrinkles,98.98,True
6040044972_0.png,wrinkles,100.0,wrinkles,99.99,wrinkles,99.96,True
6040136999_0.png,wrinkles,99.92,wrinkles,77.71,wrinkles,99.76,True
6040257270_1.png,wrinkles,99.54,wrinkles,99.8,wrinkles,99.73,True
6040672396_1.png,wrinkles,99.67,wrinkles,99.89,wrinkles,99.97,True
6040694752_0.png,wrinkles,100.0,wrinkles,99.76,wrinkles,100.0,True
6041298480_0.png,wrinkles,98.14,wrinkles,84.13,wrinkles,49.08,True
6041612097_1.png,wrinkles,89.91,wrinkles,50.92,acne,80.72,False
6041631137_0.png,wrinkles,99.72,wrinkles,99.78,wrinkles,95.3,True
6041719274_0.png,wrinkles,84.05,wrinkles,48.01,puffy_eyes,47.2,False
6041822333_0.png,wrinkles,99.94,wrinkles,96.41,wrinkles,99.8,True
6042481794_0.png,wrinkles,45.36,puffy_eyes,66.55,puffy_eyes,44.71,False
6042482790_0.png,wrinkles,99.99,wrinkles,99.9,wrinkles,99.99,True
6042482790_3.png,wrinkles,99.98,wrinkles,78.21,wrinkles,99.55,True
6042548295_0.png,clear_face,70.65,wrinkles,63.94,wrinkles,53.94,False
6042800109_1.png,wrinkles,99.67,wrinkles,99.91,wrinkles,99.25,True
6042959519_0.png,wrinkles,99.73,wrinkles,99.04,wrinkles,99.87,True
6043464112_0.png,wrinkles,99.62,wrinkles,98.94,wrinkles,99.97,True
6043521480_0.png,wrinkles,99.96,wrinkles,99.58,wrinkles,99.77,True
6043550192_0.png,wrinkles,99.92,wrinkles,99.96,wrinkles,98.36,True
6043609166_0.png,darkspots,34.77,wrinkles,82.53,darkspots,56.67,False
6043609166_1.png,clear_face,54.1,wrinkles,75.51,acne,66.73,False
6044065906_0.png,wrinkles,99.73,wrinkles,90.44,wrinkles,90.47,True
6044190398_0.png,wrinkles,99.94,wrinkles,89.74,wrinkles,77.03,True
6044795995_0.png,acne,67.7,wrinkles,68.43,clear_face,37.74,False
6044896083_1.png,wrinkles,100.0,wrinkles,99.96,wrinkles,99.97,True
6045384962_0.png,wrinkles,96.71,wrinkles,99.35,wrinkles,96.04,True
6045619869_0.png,clear_face,54.1,wrinkles,73.95,wrinkles,83.07,False
6045667003_0.png,wrinkles,96.36,wrinkles,94.99,wrinkles,97.31,True
6046652019_0.png,clear_face,62.58,clear_face,30.2,clear_face,65.29,True
6046696688_0.png,wrinkles,98.18,wrinkles,97.32,wrinkles,98.38,True
6046964927_0.png,wrinkles,99.92,wrinkles,87.28,wrinkles,97.49,True
6047379045_0.png,wrinkles,82.57,wrinkles,67.53,wrinkles,95.66,True
6047675584_1.png,wrinkles,99.99,wrinkles,99.2,wrinkles,99.95,True
6047791918_0.png,wrinkles,99.95,wrinkles,99.55,wrinkles,98.62,True
6048169287_2.png,wrinkles,99.99,wrinkles,99.86,wrinkles,99.92,True
6048169287_3.png,wrinkles,99.99,wrinkles,99.77,wrinkles,99.6,True
6048367703_0.png,wrinkles,99.98,wrinkles,98.65,wrinkles,99.88,True
6048825296_0.png,wrinkles,99.87,wrinkles,97.2,wrinkles,99.56,True
6049001860_0.png,acne,75.14,acne,69.17,acne,96.5,True
6049334297_0.png,wrinkles,99.91,wrinkles,98.84,wrinkles,99.89,True
6050290860_0.png,wrinkles,99.52,wrinkles,98.68,wrinkles,98.49,True
6050670338_0.png,wrinkles,99.22,wrinkles,99.76,wrinkles,99.88,True
6051451761_0.png,wrinkles,94.06,wrinkles,75.65,darkspots,58.76,False
6051558444_0.png,wrinkles,99.19,wrinkles,96.47,wrinkles,99.26,True
6051569362_0.png,wrinkles,99.87,wrinkles,99.73,wrinkles,98.22,True
6051677_0.png,clear_face,48.01,clear_face,89.5,acne,43.65,False
6051768786_0.png,wrinkles,99.9,wrinkles,99.28,wrinkles,99.93,True
6051922824_0.png,wrinkles,70.84,wrinkles,59.47,wrinkles,97.68,True
6052148183_0.png,wrinkles,98.29,wrinkles,80.01,wrinkles,95.88,True
6053023165_1.png,wrinkles,99.9,wrinkles,99.73,wrinkles,99.97,True
6053312604_0.png,wrinkles,92.94,wrinkles,85.49,wrinkles,98.64,True
6054663536_0.png,wrinkles,99.93,wrinkles,98.04,wrinkles,99.9,True
6054810123_1.png,clear_face,74.29,clear_face,66.52,darkspots,43.78,False
6055286715_1.png,wrinkles,95.28,wrinkles,93.06,wrinkles,94.53,True
6056279297_0.png,wrinkles,99.99,wrinkles,99.7,wrinkles,99.75,True
6056926040_0.png,wrinkles,94.12,wrinkles,91.67,wrinkles,96.48,True
6056967151_0.png,wrinkles,97.72,wrinkles,96.27,wrinkles,88.88,True
6058003463_0.png,wrinkles,99.33,wrinkles,99.52,wrinkles,99.74,True
6058580982_0.png,clear_face,58.1,clear_face,45.8,clear_face,40.64,True
6059364561_0.png,wrinkles,93.57,wrinkles,88.74,wrinkles,99.47,True
6059546370_0.png,wrinkles,81.62,wrinkles,95.6,acne,89.06,False
6059580055_1.png,wrinkles,97.82,wrinkles,99.41,wrinkles,98.6,True
6059618623_1.png,wrinkles,98.59,wrinkles,97.87,wrinkles,83.91,True
6059622043_0.png,wrinkles,99.92,wrinkles,99.88,wrinkles,99.1,True
6059661772_0.png,acne,82.1,wrinkles,92.46,wrinkles,70.87,False
6059977336_4.png,wrinkles,63.56,wrinkles,74.23,darkspots,36.58,False
6060020375_1.png,wrinkles,99.46,wrinkles,82.02,wrinkles,88.23,True
6060827291_0.png,clear_face,50.65,wrinkles,81.54,wrinkles,73.01,False
6060840529_2.png,wrinkles,99.97,wrinkles,98.74,wrinkles,99.63,True
6060938479_0.png,wrinkles,85.72,wrinkles,64.27,wrinkles,84.73,True
6061583524_0.png,wrinkles,60.14,puffy_eyes,50.68,clear_face,51.93,False
6061583524_1.png,clear_face,77.45,puffy_eyes,36.41,acne,51.38,False
6061588104_0.png,acne,96.03,wrinkles,96.13,wrinkles,67.44,False
6061963524_0.png,wrinkles,60.07,wrinkles,98.7,wrinkles,97.32,True
6062008740_0.png,darkspots,39.54,wrinkles,63.76,puffy_eyes,40.43,False
6062267469_0.png,wrinkles,99.34,wrinkles,95.08,wrinkles,99.53,True
6062357767_0.png,wrinkles,99.99,wrinkles,99.98,wrinkles,99.98,True
6063261437_0.png,wrinkles,99.08,wrinkles,97.47,wrinkles,94.82,True
6063263483_0.png,wrinkles,99.42,wrinkles,99.61,wrinkles,99.7,True
6063658892_0.png,puffy_eyes,47.81,wrinkles,96.83,wrinkles,83.73,False
6064140115_4.png,wrinkles,37.25,clear_face,36.0,acne,84.1,False
6064610320_0.png,wrinkles,94.33,wrinkles,89.21,wrinkles,86.16,True
6064778985_0.png,wrinkles,99.93,wrinkles,90.8,wrinkles,99.54,True
6065091944_20.png,wrinkles,99.82,wrinkles,99.88,wrinkles,99.74,True
6065091944_3.png,wrinkles,99.91,wrinkles,99.96,wrinkles,99.98,True
6065163700_0.png,wrinkles,99.98,wrinkles,99.85,wrinkles,99.99,True
6065791007_0.png,wrinkles,99.73,wrinkles,99.57,wrinkles,98.22,True
6065914913_0.png,wrinkles,99.96,wrinkles,98.36,wrinkles,96.84,True
6066118599_1.png,wrinkles,99.98,wrinkles,99.13,wrinkles,99.98,True
6066682047_0.png,wrinkles,99.85,wrinkles,99.64,wrinkles,99.85,True
6066896970_0.png,wrinkles,99.97,wrinkles,98.71,wrinkles,99.89,True
6067855422_0.png,wrinkles,98.92,wrinkles,99.02,wrinkles,99.43,True
6068058644_0.png,wrinkles,99.91,wrinkles,99.44,wrinkles,99.99,True
6068058644_1.png,wrinkles,99.69,wrinkles,98.39,wrinkles,99.95,True
6068669063_0.png,clear_face,66.42,wrinkles,58.58,wrinkles,99.48,False
6069061144_0.png,darkspots,77.34,darkspots,94.07,wrinkles,57.16,False
6069271820_0.png,wrinkles,99.58,wrinkles,86.62,wrinkles,94.77,True
6070295233_0.png,wrinkles,93.69,wrinkles,90.43,wrinkles,53.48,True
6070482029_0.png,wrinkles,99.87,wrinkles,99.68,wrinkles,99.0,True
6070747176_2.png,wrinkles,99.98,wrinkles,99.89,wrinkles,97.68,True
6071069563_0.png,wrinkles,97.7,wrinkles,99.74,wrinkles,95.92,True
6071196941_0.png,wrinkles,99.94,wrinkles,98.88,wrinkles,94.0,True
6071196941_1.png,wrinkles,99.9,wrinkles,97.95,wrinkles,95.55,True
6071341595_1.png,wrinkles,75.22,wrinkles,66.24,acne,83.85,False
6071569052_0.png,wrinkles,99.91,wrinkles,99.49,wrinkles,99.62,True
6072244476_0.png,wrinkles,99.38,wrinkles,98.64,wrinkles,99.1,True
6072495935_0.png,wrinkles,96.45,clear_face,46.04,wrinkles,94.26,False
6073447401_1.png,wrinkles,99.91,wrinkles,99.81,wrinkles,99.88,True
6073573767_0.png,wrinkles,99.91,wrinkles,98.95,wrinkles,95.91,True
6074536045_0.png,wrinkles,99.78,wrinkles,99.52,wrinkles,98.29,True
6074628524_0.png,wrinkles,100.0,wrinkles,99.97,wrinkles,99.91,True
6074632625_0.png,wrinkles,98.86,wrinkles,99.16,wrinkles,73.27,True
6074782564_0.png,wrinkles,100.0,wrinkles,100.0,wrinkles,100.0,True
6074892665_0.png,wrinkles,99.62,wrinkles,97.55,wrinkles,99.23,True
6075434914_0.png,wrinkles,99.92,wrinkles,89.9,wrinkles,99.65,True
6075531386_0.png,wrinkles,99.54,wrinkles,99.74,wrinkles,97.64,True
6076046771_0.png,wrinkles,99.48,wrinkles,95.58,wrinkles,99.13,True
6076144589_0.png,wrinkles,95.47,wrinkles,77.09,wrinkles,98.63,True
6076445028_1.png,clear_face,85.01,clear_face,87.92,clear_face,50.34,True
6077178067_0.png,wrinkles,48.97,wrinkles,52.92,wrinkles,76.53,True
6077776828_0.png,wrinkles,96.34,wrinkles,52.33,darkspots,55.33,False
6078009925_0.png,wrinkles,94.7,darkspots,74.25,darkspots,68.86,False
6078035861_1.png,wrinkles,99.17,wrinkles,97.42,wrinkles,93.73,True
6078457565_0.png,wrinkles,81.78,puffy_eyes,62.87,wrinkles,55.78,False
6078775716_0.png,wrinkles,99.67,wrinkles,98.87,wrinkles,96.4,True
6078982089_0.png,wrinkles,97.2,wrinkles,84.73,wrinkles,96.8,True
6079035295_2.png,clear_face,58.94,wrinkles,58.98,clear_face,48.73,False
6079991959_2.png,wrinkles,99.89,wrinkles,96.33,wrinkles,99.31,True
6080130790_0.png,wrinkles,95.38,wrinkles,51.04,wrinkles,53.05,True
6080982502_0.png,wrinkles,81.72,wrinkles,65.51,clear_face,46.63,False
6081076751_0.png,wrinkles,65.38,clear_face,83.99,wrinkles,55.99,False
6082698596_0.png,wrinkles,99.99,wrinkles,99.94,wrinkles,99.97,True
6083027569_0.png,wrinkles,99.95,wrinkles,99.96,wrinkles,99.89,True
6083061261_0.png,wrinkles,99.9,wrinkles,93.7,wrinkles,94.06,True
608343737_3.png,wrinkles,99.43,wrinkles,99.83,wrinkles,99.61,True
6083885790_0.png,wrinkles,99.97,wrinkles,99.07,wrinkles,99.81,True
6084727801_0.png,wrinkles,80.95,wrinkles,64.45,wrinkles,77.32,True
6085540079_1.png,wrinkles,99.79,wrinkles,99.29,wrinkles,99.71,True
6085620464_0.png,wrinkles,99.57,wrinkles,99.83,wrinkles,99.98,True
6085636166_0.png,wrinkles,100.0,wrinkles,100.0,wrinkles,99.98,True
6085646159_0.png,wrinkles,91.09,wrinkles,88.25,wrinkles,98.14,True
6086836136_0.png,wrinkles,100.0,wrinkles,99.98,wrinkles,99.99,True
6087089710_0.png,wrinkles,57.83,wrinkles,65.39,wrinkles,96.4,True
6087260802_0.png,wrinkles,99.47,wrinkles,80.96,wrinkles,99.9,True
6087810099_0.png,wrinkles,91.21,puffy_eyes,40.38,wrinkles,57.71,False
6088033151_0.png,wrinkles,80.29,wrinkles,99.45,wrinkles,99.76,True
6088196962_0.png,wrinkles,100.0,wrinkles,99.84,wrinkles,99.91,True
6088520839_0.png,wrinkles,99.69,wrinkles,97.37,wrinkles,99.21,True
6089101299_0.png,wrinkles,94.85,acne,83.61,acne,37.79,False
6089205722_0.png,wrinkles,99.84,wrinkles,99.92,wrinkles,99.99,True
6089558190_0.png,wrinkles,88.36,acne,37.51,acne,76.43,False
6089654609_1.png,wrinkles,100.0,wrinkles,69.94,wrinkles,99.34,True
6090041127_2.png,wrinkles,99.46,wrinkles,99.04,wrinkles,99.18,True
6090050974_0.png,wrinkles,98.58,wrinkles,75.12,wrinkles,96.0,True
6090895871_0.png,wrinkles,98.85,wrinkles,85.23,wrinkles,90.43,True
6091188527_0.png,wrinkles,91.16,wrinkles,76.32,wrinkles,98.32,True
6092167790_3.png,wrinkles,96.22,wrinkles,95.34,wrinkles,67.8,True
6092286426_0.png,clear_face,88.2,clear_face,53.6,clear_face,28.95,True
6092313046_0.png,wrinkles,99.99,wrinkles,97.82,wrinkles,99.98,True
6092555831_0.png,clear_face,37.99,acne,38.1,acne,51.8,False
